video_path,num_frames,original_label,class_id,speed_label
SomethingV2/frames/125600,28,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/66160,29,Throwing something,151,1
SomethingV2/frames/77905,52,Throwing something in the air and catching it,153,1
SomethingV2/frames/110949,30,Something falling like a feather or paper,134,0
SomethingV2/frames/109481,37,Throwing something against something,152,1
SomethingV2/frames/50240,41,Throwing something against something,152,1
SomethingV2/frames/98629,46,Pushing something so that it slightly moves,100,0
SomethingV2/frames/176034,47,Touching (without moving) part of something,160,0
SomethingV2/frames/123162,29,Something falling like a rock,135,1
SomethingV2/frames/85825,36,Something falling like a feather or paper,134,0
SomethingV2/frames/19252,32,Something falling like a rock,135,1
SomethingV2/frames/173751,18,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/63566,44,Throwing something,151,1
SomethingV2/frames/66221,24,Pushing something so that it slightly moves,100,0
SomethingV2/frames/153146,63,Something falling like a feather or paper,134,0
SomethingV2/frames/174426,35,Something falling like a feather or paper,134,0
SomethingV2/frames/130524,41,Throwing something onto a surface,155,1
SomethingV2/frames/195734,48,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/69428,44,Throwing something in the air and catching it,153,1
SomethingV2/frames/49574,13,Holding something,16,0
SomethingV2/frames/195075,34,Something falling like a feather or paper,134,0
SomethingV2/frames/193786,56,Pushing something so that it slightly moves,100,0
SomethingV2/frames/5189,60,Something falling like a rock,135,1
SomethingV2/frames/143400,37,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/207914,37,Touching (without moving) part of something,160,0
SomethingV2/frames/58045,33,Something falling like a feather or paper,134,0
SomethingV2/frames/87323,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/79297,31,Something falling like a rock,135,1
SomethingV2/frames/23072,45,Throwing something,151,1
SomethingV2/frames/98770,36,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/110146,32,Pushing something so that it slightly moves,100,0
SomethingV2/frames/186550,53,Holding something,16,0
SomethingV2/frames/45930,26,Something falling like a rock,135,1
SomethingV2/frames/183725,41,Holding something,16,0
SomethingV2/frames/122580,31,Holding something,16,0
SomethingV2/frames/19603,44,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/111147,40,Something falling like a feather or paper,134,0
SomethingV2/frames/140815,33,Throwing something,151,1
SomethingV2/frames/202920,40,Poking something so it slightly moves,55,0
SomethingV2/frames/118914,40,Something falling like a rock,135,1
SomethingV2/frames/189885,36,Throwing something,151,1
SomethingV2/frames/176280,51,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/48481,50,Something falling like a feather or paper,134,0
SomethingV2/frames/114723,43,Throwing something,151,1
SomethingV2/frames/126542,62,Poking something so it slightly moves,55,0
SomethingV2/frames/129782,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/14298,22,Something falling like a feather or paper,134,0
SomethingV2/frames/20988,41,Throwing something onto a surface,155,1
SomethingV2/frames/160500,55,Something falling like a feather or paper,134,0
SomethingV2/frames/45532,43,Touching (without moving) part of something,160,0
SomethingV2/frames/17667,21,Throwing something in the air and catching it,153,1
SomethingV2/frames/103967,39,Pushing something so that it slightly moves,100,0
SomethingV2/frames/50883,35,Throwing something,151,1
SomethingV2/frames/43141,32,Touching (without moving) part of something,160,0
SomethingV2/frames/212546,48,Pushing something so that it slightly moves,100,0
SomethingV2/frames/106353,53,Holding something,16,0
SomethingV2/frames/138622,17,Throwing something,151,1
SomethingV2/frames/3740,28,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/95044,58,Holding something,16,0
SomethingV2/frames/63434,30,Touching (without moving) part of something,160,0
SomethingV2/frames/22708,26,Something falling like a rock,135,1
SomethingV2/frames/120469,42,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/120156,38,Throwing something,151,1
SomethingV2/frames/15064,50,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/66630,41,Throwing something,151,1
SomethingV2/frames/220578,41,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/139012,41,Holding something,16,0
SomethingV2/frames/18012,34,Something falling like a rock,135,1
SomethingV2/frames/27113,43,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/74507,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/110537,30,Throwing something against something,152,1
SomethingV2/frames/209662,66,Throwing something,151,1
SomethingV2/frames/151738,51,Throwing something,151,1
SomethingV2/frames/132791,45,Something falling like a rock,135,1
SomethingV2/frames/26510,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/96675,27,Throwing something,151,1
SomethingV2/frames/188848,31,Something falling like a rock,135,1
SomethingV2/frames/115640,41,Touching (without moving) part of something,160,0
SomethingV2/frames/100779,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/4968,31,Holding something,16,0
SomethingV2/frames/45557,45,Throwing something in the air and catching it,153,1
SomethingV2/frames/80937,30,Throwing something in the air and catching it,153,1
SomethingV2/frames/73399,30,Throwing something onto a surface,155,1
SomethingV2/frames/68329,68,Spinning something so it continues spinning,139,1
SomethingV2/frames/71279,48,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/30203,43,Throwing something against something,152,1
SomethingV2/frames/145155,54,Touching (without moving) part of something,160,0
SomethingV2/frames/40031,22,Throwing something onto a surface,155,1
SomethingV2/frames/164072,34,Something falling like a rock,135,1
SomethingV2/frames/159289,38,Throwing something in the air and catching it,153,1
SomethingV2/frames/35516,31,Holding something,16,0
SomethingV2/frames/65538,38,Something falling like a feather or paper,134,0
SomethingV2/frames/65152,32,Poking something so it slightly moves,55,0
SomethingV2/frames/82361,45,Poking something so it slightly moves,55,0
SomethingV2/frames/10044,62,Pushing something so that it slightly moves,100,0
SomethingV2/frames/52739,35,Pushing something so that it slightly moves,100,0
SomethingV2/frames/106466,44,Throwing something onto a surface,155,1
SomethingV2/frames/157359,43,Pushing something so that it slightly moves,100,0
SomethingV2/frames/102846,33,Something falling like a rock,135,1
SomethingV2/frames/24415,69,Holding something,16,0
SomethingV2/frames/171104,39,Touching (without moving) part of something,160,0
SomethingV2/frames/74238,34,Throwing something,151,1
SomethingV2/frames/41475,54,Poking something so it slightly moves,55,0
SomethingV2/frames/27909,51,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/5254,32,Something falling like a rock,135,1
SomethingV2/frames/184718,31,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/122851,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/210895,21,Throwing something in the air and catching it,153,1
SomethingV2/frames/208840,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/81909,28,Pushing something so that it slightly moves,100,0
SomethingV2/frames/218400,25,Spinning something so it continues spinning,139,1
SomethingV2/frames/143516,64,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/25166,43,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/105860,51,Something falling like a feather or paper,134,0
SomethingV2/frames/10707,35,Throwing something,151,1
SomethingV2/frames/136596,28,Something falling like a rock,135,1
SomethingV2/frames/49164,54,Spinning something so it continues spinning,139,1
SomethingV2/frames/202548,44,Throwing something against something,152,1
SomethingV2/frames/8815,55,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/161571,21,Poking something so it slightly moves,55,0
SomethingV2/frames/105300,35,Throwing something,151,1
SomethingV2/frames/80021,50,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/754,22,Throwing something,151,1
SomethingV2/frames/184563,33,Holding something,16,0
SomethingV2/frames/168526,60,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/69935,15,Throwing something against something,152,1
SomethingV2/frames/108345,56,Pushing something so that it slightly moves,100,0
SomethingV2/frames/126480,34,Throwing something in the air and catching it,153,1
SomethingV2/frames/107587,35,Poking something so it slightly moves,55,0
SomethingV2/frames/31461,45,Touching (without moving) part of something,160,0
SomethingV2/frames/162090,29,Throwing something in the air and catching it,153,1
SomethingV2/frames/1326,66,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/191202,54,Something falling like a rock,135,1
SomethingV2/frames/185022,51,Pushing something so that it slightly moves,100,0
SomethingV2/frames/79641,32,Pushing something so that it slightly moves,100,0
SomethingV2/frames/191716,34,Throwing something,151,1
SomethingV2/frames/191294,46,Throwing something,151,1
SomethingV2/frames/173828,48,Something falling like a rock,135,1
SomethingV2/frames/110493,38,Holding something,16,0
SomethingV2/frames/94023,62,Throwing something,151,1
SomethingV2/frames/137024,49,Something falling like a rock,135,1
SomethingV2/frames/189694,37,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/42933,28,Pushing something so that it slightly moves,100,0
SomethingV2/frames/125717,58,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/97835,51,Pushing something so that it slightly moves,100,0
SomethingV2/frames/25004,46,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/143903,54,Something falling like a rock,135,1
SomethingV2/frames/157355,37,Throwing something onto a surface,155,1
SomethingV2/frames/24248,21,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/37315,70,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/158394,37,Throwing something onto a surface,155,1
SomethingV2/frames/54582,57,Holding something,16,0
SomethingV2/frames/41017,41,Throwing something,151,1
SomethingV2/frames/119508,42,Holding something,16,0
SomethingV2/frames/199825,48,Touching (without moving) part of something,160,0
SomethingV2/frames/40680,43,Throwing something against something,152,1
SomethingV2/frames/21994,61,Poking something so it slightly moves,55,0
SomethingV2/frames/4512,30,Pushing something so that it slightly moves,100,0
SomethingV2/frames/78708,38,Throwing something against something,152,1
SomethingV2/frames/128717,41,Holding something,16,0
SomethingV2/frames/65221,48,Touching (without moving) part of something,160,0
SomethingV2/frames/195962,29,Something falling like a feather or paper,134,0
SomethingV2/frames/166709,18,Pushing something so that it slightly moves,100,0
SomethingV2/frames/181888,32,Poking something so it slightly moves,55,0
SomethingV2/frames/157771,47,Throwing something in the air and catching it,153,1
SomethingV2/frames/84724,26,Pushing something so that it slightly moves,100,0
SomethingV2/frames/109479,46,Something falling like a feather or paper,134,0
SomethingV2/frames/211212,61,Throwing something,151,1
SomethingV2/frames/51103,50,Throwing something in the air and catching it,153,1
SomethingV2/frames/82466,65,Throwing something against something,152,1
SomethingV2/frames/64884,32,Throwing something,151,1
SomethingV2/frames/110558,39,Holding something,16,0
SomethingV2/frames/32593,23,Something falling like a rock,135,1
SomethingV2/frames/63672,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/185964,67,Something falling like a rock,135,1
SomethingV2/frames/8835,25,Holding something,16,0
SomethingV2/frames/173776,23,Touching (without moving) part of something,160,0
SomethingV2/frames/46696,36,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/50296,68,Poking something so it slightly moves,55,0
SomethingV2/frames/178568,28,Throwing something,151,1
SomethingV2/frames/52234,63,Throwing something in the air and catching it,153,1
SomethingV2/frames/81690,54,Throwing something onto a surface,155,1
SomethingV2/frames/186415,32,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/168083,36,Throwing something,151,1
SomethingV2/frames/74877,34,Throwing something against something,152,1
SomethingV2/frames/207989,21,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/181818,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/129806,53,Holding something,16,0
SomethingV2/frames/181707,44,Throwing something against something,152,1
SomethingV2/frames/88960,60,Something falling like a feather or paper,134,0
SomethingV2/frames/187356,58,Poking something so it slightly moves,55,0
SomethingV2/frames/217707,21,Holding something,16,0
SomethingV2/frames/25817,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/108949,25,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/118622,67,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/50853,36,Throwing something onto a surface,155,1
SomethingV2/frames/60165,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/102568,47,Something falling like a rock,135,1
SomethingV2/frames/54174,33,Something falling like a rock,135,1
SomethingV2/frames/28132,49,Something falling like a rock,135,1
SomethingV2/frames/94904,12,Spinning something so it continues spinning,139,1
SomethingV2/frames/29938,31,Pushing something so that it slightly moves,100,0
SomethingV2/frames/15157,44,Throwing something against something,152,1
SomethingV2/frames/135087,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/187550,58,Throwing something,151,1
SomethingV2/frames/97594,28,Throwing something,151,1
SomethingV2/frames/57731,36,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/219101,22,Pushing something so that it slightly moves,100,0
SomethingV2/frames/215674,46,Spinning something so it continues spinning,139,1
SomethingV2/frames/120386,28,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/159512,29,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/100309,53,Poking something so it slightly moves,55,0
SomethingV2/frames/158944,35,Throwing something onto a surface,155,1
SomethingV2/frames/11447,31,Poking something so it slightly moves,55,0
SomethingV2/frames/208245,29,Throwing something,151,1
SomethingV2/frames/125764,45,Something falling like a rock,135,1
SomethingV2/frames/174832,52,Poking something so it slightly moves,55,0
SomethingV2/frames/115910,50,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/25950,42,Something falling like a rock,135,1
SomethingV2/frames/13376,36,Touching (without moving) part of something,160,0
SomethingV2/frames/220440,48,Holding something,16,0
SomethingV2/frames/128229,28,Something falling like a feather or paper,134,0
SomethingV2/frames/101430,32,Throwing something,151,1
SomethingV2/frames/220671,34,Throwing something onto a surface,155,1
SomethingV2/frames/30945,57,Pushing something so that it slightly moves,100,0
SomethingV2/frames/169702,53,Poking something so it slightly moves,55,0
SomethingV2/frames/219929,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/100610,41,Spinning something so it continues spinning,139,1
SomethingV2/frames/158401,50,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/140203,56,Throwing something against something,152,1
SomethingV2/frames/157834,25,Pushing something so that it slightly moves,100,0
SomethingV2/frames/77008,39,Something falling like a rock,135,1
SomethingV2/frames/167199,37,Throwing something onto a surface,155,1
SomethingV2/frames/40588,42,Holding something,16,0
SomethingV2/frames/112941,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/167650,62,Holding something,16,0
SomethingV2/frames/124386,30,Something falling like a feather or paper,134,0
SomethingV2/frames/17901,28,Throwing something,151,1
SomethingV2/frames/192995,27,Throwing something,151,1
SomethingV2/frames/146717,39,Throwing something onto a surface,155,1
SomethingV2/frames/95185,56,Throwing something in the air and catching it,153,1
SomethingV2/frames/114647,61,Poking something so it slightly moves,55,0
SomethingV2/frames/92075,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/91227,32,Something falling like a feather or paper,134,0
SomethingV2/frames/21530,45,Something falling like a rock,135,1
SomethingV2/frames/65855,63,Pushing something so that it slightly moves,100,0
SomethingV2/frames/201138,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/18878,40,Throwing something against something,152,1
SomethingV2/frames/206564,43,Something falling like a rock,135,1
SomethingV2/frames/158293,24,Throwing something,151,1
SomethingV2/frames/218932,39,Throwing something,151,1
SomethingV2/frames/177675,40,Throwing something,151,1
SomethingV2/frames/105763,59,Touching (without moving) part of something,160,0
SomethingV2/frames/19802,30,Poking something so it slightly moves,55,0
SomethingV2/frames/90715,23,Touching (without moving) part of something,160,0
SomethingV2/frames/109946,26,Throwing something,151,1
SomethingV2/frames/74849,53,Throwing something,151,1
SomethingV2/frames/208535,31,Throwing something,151,1
SomethingV2/frames/82253,22,Something falling like a feather or paper,134,0
SomethingV2/frames/217128,48,Throwing something,151,1
SomethingV2/frames/206339,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/118413,66,Throwing something,151,1
SomethingV2/frames/152439,59,Throwing something against something,152,1
SomethingV2/frames/63387,63,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/143880,13,Holding something,16,0
SomethingV2/frames/161483,31,Poking something so it slightly moves,55,0
SomethingV2/frames/51060,61,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/81256,40,Throwing something,151,1
SomethingV2/frames/90933,63,Spinning something so it continues spinning,139,1
SomethingV2/frames/155784,69,Throwing something against something,152,1
SomethingV2/frames/150738,38,Holding something,16,0
SomethingV2/frames/114967,34,Something falling like a rock,135,1
SomethingV2/frames/2786,40,Touching (without moving) part of something,160,0
SomethingV2/frames/159901,27,Poking something so it slightly moves,55,0
SomethingV2/frames/36796,21,Throwing something,151,1
SomethingV2/frames/10829,38,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/181943,46,Spinning something so it continues spinning,139,1
SomethingV2/frames/176436,33,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/203845,36,Something falling like a feather or paper,134,0
SomethingV2/frames/12371,55,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/129996,35,Throwing something,151,1
SomethingV2/frames/210109,42,Pushing something so that it slightly moves,100,0
SomethingV2/frames/211645,21,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/35469,44,Something falling like a rock,135,1
SomethingV2/frames/23353,31,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/83943,30,Touching (without moving) part of something,160,0
SomethingV2/frames/116957,34,Pushing something so that it slightly moves,100,0
SomethingV2/frames/70066,58,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/74605,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/201605,58,Throwing something against something,152,1
SomethingV2/frames/95091,51,Poking something so it slightly moves,55,0
SomethingV2/frames/31144,33,Pushing something so that it slightly moves,100,0
SomethingV2/frames/87680,35,Spinning something so it continues spinning,139,1
SomethingV2/frames/137990,30,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/111113,28,Throwing something,151,1
SomethingV2/frames/156719,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/110263,43,Holding something,16,0
SomethingV2/frames/150570,21,Holding something,16,0
SomethingV2/frames/127754,61,Holding something,16,0
SomethingV2/frames/206993,71,Throwing something,151,1
SomethingV2/frames/58010,27,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/128424,45,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/42016,33,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/184668,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/69967,56,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/55882,40,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/9997,35,Holding something,16,0
SomethingV2/frames/791,26,Pushing something so that it slightly moves,100,0
SomethingV2/frames/146550,35,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/65298,30,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/73825,37,Throwing something,151,1
SomethingV2/frames/80143,64,Spinning something so it continues spinning,139,1
SomethingV2/frames/180019,29,Pushing something so that it slightly moves,100,0
SomethingV2/frames/148839,20,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/1553,31,Holding something,16,0
SomethingV2/frames/134364,30,Throwing something in the air and catching it,153,1
SomethingV2/frames/128918,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/132138,36,Spinning something so it continues spinning,139,1
SomethingV2/frames/59524,27,Holding something,16,0
SomethingV2/frames/153356,69,Pushing something so that it slightly moves,100,0
SomethingV2/frames/219051,42,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/176723,47,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/23673,46,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/66854,19,Something falling like a rock,135,1
SomethingV2/frames/135914,41,Touching (without moving) part of something,160,0
SomethingV2/frames/215823,35,Touching (without moving) part of something,160,0
SomethingV2/frames/181704,33,Poking something so it slightly moves,55,0
SomethingV2/frames/35571,45,Throwing something in the air and catching it,153,1
SomethingV2/frames/135802,42,Holding something,16,0
SomethingV2/frames/55505,49,Throwing something,151,1
SomethingV2/frames/71606,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/191841,17,Pushing something so that it slightly moves,100,0
SomethingV2/frames/14356,31,Throwing something against something,152,1
SomethingV2/frames/1807,44,Pushing something so that it slightly moves,100,0
SomethingV2/frames/218935,50,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/199998,16,Something falling like a rock,135,1
SomethingV2/frames/135826,36,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/179468,45,Throwing something onto a surface,155,1
SomethingV2/frames/194950,18,Something falling like a rock,135,1
SomethingV2/frames/30748,23,Throwing something,151,1
SomethingV2/frames/61213,49,Something falling like a rock,135,1
SomethingV2/frames/205926,26,Poking something so it slightly moves,55,0
SomethingV2/frames/195094,61,Throwing something,151,1
SomethingV2/frames/189285,12,Holding something,16,0
SomethingV2/frames/172735,51,Touching (without moving) part of something,160,0
SomethingV2/frames/200279,40,Throwing something against something,152,1
SomethingV2/frames/198158,60,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/47534,33,Spinning something so it continues spinning,139,1
SomethingV2/frames/89547,28,Something falling like a feather or paper,134,0
SomethingV2/frames/8149,61,Throwing something against something,152,1
SomethingV2/frames/153330,27,Throwing something,151,1
SomethingV2/frames/31286,37,Touching (without moving) part of something,160,0
SomethingV2/frames/179014,35,Throwing something,151,1
SomethingV2/frames/184714,56,Something falling like a rock,135,1
SomethingV2/frames/62607,67,Touching (without moving) part of something,160,0
SomethingV2/frames/191630,34,Throwing something,151,1
SomethingV2/frames/171691,38,Throwing something against something,152,1
SomethingV2/frames/157288,47,Touching (without moving) part of something,160,0
SomethingV2/frames/172857,27,Throwing something,151,1
SomethingV2/frames/38017,44,Throwing something against something,152,1
SomethingV2/frames/193792,38,Throwing something in the air and catching it,153,1
SomethingV2/frames/12077,30,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/51258,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/75088,23,Poking something so it slightly moves,55,0
SomethingV2/frames/219629,34,Something falling like a rock,135,1
SomethingV2/frames/185033,32,Poking something so it slightly moves,55,0
SomethingV2/frames/13640,30,Throwing something,151,1
SomethingV2/frames/206878,43,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/202430,64,Something falling like a feather or paper,134,0
SomethingV2/frames/124762,31,Throwing something against something,152,1
SomethingV2/frames/18248,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/110481,24,Something falling like a rock,135,1
SomethingV2/frames/136292,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/11564,57,Pushing something so that it slightly moves,100,0
SomethingV2/frames/30846,37,Throwing something,151,1
SomethingV2/frames/202025,25,Throwing something,151,1
SomethingV2/frames/47067,27,Throwing something,151,1
SomethingV2/frames/219528,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/117896,32,Throwing something,151,1
SomethingV2/frames/128489,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/27687,38,Something falling like a rock,135,1
SomethingV2/frames/216240,49,Holding something,16,0
SomethingV2/frames/137601,28,Throwing something,151,1
SomethingV2/frames/117843,28,Something falling like a rock,135,1
SomethingV2/frames/104469,41,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/208334,31,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/43676,59,Holding something,16,0
SomethingV2/frames/18802,55,Spinning something so it continues spinning,139,1
SomethingV2/frames/115022,30,Throwing something onto a surface,155,1
SomethingV2/frames/14381,54,Throwing something against something,152,1
SomethingV2/frames/149412,23,Holding something,16,0
SomethingV2/frames/90511,32,Throwing something,151,1
SomethingV2/frames/27935,23,Throwing something onto a surface,155,1
SomethingV2/frames/122543,20,Throwing something against something,152,1
SomethingV2/frames/67289,40,Something falling like a feather or paper,134,0
SomethingV2/frames/163143,50,Poking something so it slightly moves,55,0
SomethingV2/frames/54050,38,Poking something so it slightly moves,55,0
SomethingV2/frames/26771,49,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/954,51,Throwing something in the air and catching it,153,1
SomethingV2/frames/106112,40,Touching (without moving) part of something,160,0
SomethingV2/frames/3129,29,Throwing something onto a surface,155,1
SomethingV2/frames/146499,61,Spinning something so it continues spinning,139,1
SomethingV2/frames/151111,65,Something falling like a feather or paper,134,0
SomethingV2/frames/141773,62,Touching (without moving) part of something,160,0
SomethingV2/frames/117168,33,Touching (without moving) part of something,160,0
SomethingV2/frames/20632,32,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/84036,61,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/208506,26,Poking something so it slightly moves,55,0
SomethingV2/frames/70830,43,Touching (without moving) part of something,160,0
SomethingV2/frames/56682,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/20941,17,Something falling like a rock,135,1
SomethingV2/frames/160844,49,Pushing something so that it slightly moves,100,0
SomethingV2/frames/43120,57,Holding something,16,0
SomethingV2/frames/64030,33,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/81752,66,Throwing something onto a surface,155,1
SomethingV2/frames/99696,50,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/196871,60,Pushing something so that it slightly moves,100,0
SomethingV2/frames/170520,45,Holding something,16,0
SomethingV2/frames/62665,45,Spinning something so it continues spinning,139,1
SomethingV2/frames/25141,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/143837,39,Throwing something in the air and catching it,153,1
SomethingV2/frames/105833,59,Throwing something in the air and catching it,153,1
SomethingV2/frames/141266,39,Something falling like a rock,135,1
SomethingV2/frames/163138,38,Something falling like a rock,135,1
SomethingV2/frames/174238,31,Spinning something so it continues spinning,139,1
SomethingV2/frames/83199,23,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/136322,34,Something falling like a feather or paper,134,0
SomethingV2/frames/129584,25,Pushing something so that it slightly moves,100,0
SomethingV2/frames/13989,44,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/37537,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/97954,22,Throwing something,151,1
SomethingV2/frames/64830,49,Throwing something,151,1
SomethingV2/frames/5836,28,Something falling like a rock,135,1
SomethingV2/frames/190043,65,Throwing something,151,1
SomethingV2/frames/220129,47,Pushing something so that it slightly moves,100,0
SomethingV2/frames/54883,39,Pushing something so that it slightly moves,100,0
SomethingV2/frames/210278,43,Something falling like a feather or paper,134,0
SomethingV2/frames/35773,47,Pushing something so that it slightly moves,100,0
SomethingV2/frames/77670,34,Throwing something in the air and catching it,153,1
SomethingV2/frames/170699,17,Something falling like a feather or paper,134,0
SomethingV2/frames/132846,42,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/148073,46,Throwing something against something,152,1
SomethingV2/frames/196431,63,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/87595,41,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/23641,38,Throwing something onto a surface,155,1
SomethingV2/frames/150697,49,Something falling like a feather or paper,134,0
SomethingV2/frames/166771,25,Throwing something,151,1
SomethingV2/frames/139395,27,Touching (without moving) part of something,160,0
SomethingV2/frames/192101,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/97887,39,Something falling like a rock,135,1
SomethingV2/frames/65556,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/3654,55,Pushing something so that it slightly moves,100,0
SomethingV2/frames/165569,32,Throwing something,151,1
SomethingV2/frames/83800,46,Throwing something onto a surface,155,1
